image_id,task1_path,task2_path,task1_exists,task2_exists,same_content,error
000926,D:\Biology-AI\data\Task1_Segmentation\images\000926.jpg,D:\Biology-AI\data\Task2_Attributes\images\000926.jpg,True,True,True,
000927,D:\Biology-AI\data\Task1_Segmentation\images\000927.jpg,D:\Biology-AI\data\Task2_Attributes\images\000927.jpg,True,True,True,
000928,D:\Biology-AI\data\Task1_Segmentation\images\000928.jpg,D:\Biology-AI\data\Task2_Attributes\images\000928.jpg,True,True,True,
000929,D:\Biology-AI\data\Task1_Segmentation\images\000929.jpg,D:\Biology-AI\data\Task2_Attributes\images\000929.jpg,True,True,True,
000930,D:\Biology-AI\data\Task1_Segmentation\images\000930.jpg,D:\Biology-AI\data\Task2_Attributes\images\000930.jpg,True,True,True,
000931,D:\Biology-AI\data\Task1_Segmentation\images\000931.jpg,D:\Biology-AI\data\Task2_Attributes\images\000931.jpg,True,True,True,
000932,D:\Biology-AI\data\Task1_Segmentation\images\000932.jpg,D:\Biology-AI\data\Task2_Attributes\images\000932.jpg,True,True,True,
000933,D:\Biology-AI\data\Task1_Segmentation\images\000933.jpg,D:\Biology-AI\data\Task2_Attributes\images\000933.jpg,True,True,True,
000934,D:\Biology-AI\data\Task1_Segmentation\images\000934.jpg,D:\Biology-AI\data\Task2_Attributes\images\000934.jpg,True,True,True,
000935,D:\Biology-AI\data\Task1_Segmentation\images\000935.jpg,D:\Biology-AI\data\Task2_Attributes\images\000935.jpg,True,True,True,
000936,D:\Biology-AI\data\Task1_Segmentation\images\000936.jpg,D:\Biology-AI\data\Task2_Attributes\images\000936.jpg,True,True,True,
000937,D:\Biology-AI\data\Task1_Segmentation\images\000937.jpg,D:\Biology-AI\data\Task2_Attributes\images\000937.jpg,True,True,True,
000938,D:\Biology-AI\data\Task1_Segmentation\images\000938.jpg,D:\Biology-AI\data\Task2_Attributes\images\000938.jpg,True,True,True,
000939,D:\Biology-AI\data\Task1_Segmentation\images\000939.jpg,D:\Biology-AI\data\Task2_Attributes\images\000939.jpg,True,True,True,
000940,D:\Biology-AI\data\Task1_Segmentation\images\000940.jpg,D:\Biology-AI\data\Task2_Attributes\images\000940.jpg,True,True,True,
000941,D:\Biology-AI\data\Task1_Segmentation\images\000941.jpg,D:\Biology-AI\data\Task2_Attributes\images\000941.jpg,True,True,True,
000942,D:\Biology-AI\data\Task1_Segmentation\images\000942.jpg,D:\Biology-AI\data\Task2_Attributes\images\000942.jpg,True,True,True,
000943,D:\Biology-AI\data\Task1_Segmentation\images\000943.jpg,D:\Biology-AI\data\Task2_Attributes\images\000943.jpg,True,True,True,
000944,D:\Biology-AI\data\Task1_Segmentation\images\000944.jpg,D:\Biology-AI\data\Task2_Attributes\images\000944.jpg,True,True,True,
000945,D:\Biology-AI\data\Task1_Segmentation\images\000945.jpg,D:\Biology-AI\data\Task2_Attributes\images\000945.jpg,True,True,True,
000946,D:\Biology-AI\data\Task1_Segmentation\images\000946.jpg,D:\Biology-AI\data\Task2_Attributes\images\000946.jpg,True,True,True,
000947,D:\Biology-AI\data\Task1_Segmentation\images\000947.jpg,D:\Biology-AI\data\Task2_Attributes\images\000947.jpg,True,True,True,
000948,D:\Biology-AI\data\Task1_Segmentation\images\000948.jpg,D:\Biology-AI\data\Task2_Attributes\images\000948.jpg,True,True,True,
000949,D:\Biology-AI\data\Task1_Segmentation\images\000949.jpg,D:\Biology-AI\data\Task2_Attributes\images\000949.jpg,True,True,True,
000950,D:\Biology-AI\data\Task1_Segmentation\images\000950.jpg,D:\Biology-AI\data\Task2_Attributes\images\000950.jpg,True,True,True,
000951,D:\Biology-AI\data\Task1_Segmentation\images\000951.jpg,D:\Biology-AI\data\Task2_Attributes\images\000951.jpg,True,True,True,
000952,D:\Biology-AI\data\Task1_Segmentation\images\000952.jpg,D:\Biology-AI\data\Task2_Attributes\images\000952.jpg,True,True,True,
000953,D:\Biology-AI\data\Task1_Segmentation\images\000953.jpg,D:\Biology-AI\data\Task2_Attributes\images\000953.jpg,True,True,True,
000954,D:\Biology-AI\data\Task1_Segmentation\images\000954.jpg,D:\Biology-AI\data\Task2_Attributes\images\000954.jpg,True,True,True,
000955,D:\Biology-AI\data\Task1_Segmentation\images\000955.jpg,D:\Biology-AI\data\Task2_Attributes\images\000955.jpg,True,True,True,
000956,D:\Biology-AI\data\Task1_Segmentation\images\000956.jpg,D:\Biology-AI\data\Task2_Attributes\images\000956.jpg,True,True,True,
000957,D:\Biology-AI\data\Task1_Segmentation\images\000957.jpg,D:\Biology-AI\data\Task2_Attributes\images\000957.jpg,True,True,True,
000958,D:\Biology-AI\data\Task1_Segmentation\images\000958.jpg,D:\Biology-AI\data\Task2_Attributes\images\000958.jpg,True,True,True,
000959,D:\Biology-AI\data\Task1_Segmentation\images\000959.jpg,D:\Biology-AI\data\Task2_Attributes\images\000959.jpg,True,True,True,
000960,D:\Biology-AI\data\Task1_Segmentation\images\000960.jpg,D:\Biology-AI\data\Task2_Attributes\images\000960.jpg,True,True,True,
000961,D:\Biology-AI\data\Task1_Segmentation\images\000961.jpg,D:\Biology-AI\data\Task2_Attributes\images\000961.jpg,True,True,True,
000962,D:\Biology-AI\data\Task1_Segmentation\images\000962.jpg,D:\Biology-AI\data\Task2_Attributes\images\000962.jpg,True,True,True,
000963,D:\Biology-AI\data\Task1_Segmentation\images\000963.jpg,D:\Biology-AI\data\Task2_Attributes\images\000963.jpg,True,True,True,
000964,D:\Biology-AI\data\Task1_Segmentation\images\000964.jpg,D:\Biology-AI\data\Task2_Attributes\images\000964.jpg,True,True,True,
000965,D:\Biology-AI\data\Task1_Segmentation\images\000965.jpg,D:\Biology-AI\data\Task2_Attributes\images\000965.jpg,True,True,True,
000966,D:\Biology-AI\data\Task1_Segmentation\images\000966.jpg,D:\Biology-AI\data\Task2_Attributes\images\000966.jpg,True,True,True,
000967,D:\Biology-AI\data\Task1_Segmentation\images\000967.jpg,D:\Biology-AI\data\Task2_Attributes\images\000967.jpg,True,True,True,
000968,D:\Biology-AI\data\Task1_Segmentation\images\000968.jpg,D:\Biology-AI\data\Task2_Attributes\images\000968.jpg,True,True,True,
000969,D:\Biology-AI\data\Task1_Segmentation\images\000969.jpg,D:\Biology-AI\data\Task2_Attributes\images\000969.jpg,True,True,True,
000970,D:\Biology-AI\data\Task1_Segmentation\images\000970.jpg,D:\Biology-AI\data\Task2_Attributes\images\000970.jpg,True,True,True,
000971,D:\Biology-AI\data\Task1_Segmentation\images\000971.jpg,D:\Biology-AI\data\Task2_Attributes\images\000971.jpg,True,True,True,
000972,D:\Biology-AI\data\Task1_Segmentation\images\000972.jpg,D:\Biology-AI\data\Task2_Attributes\images\000972.jpg,True,True,True,
000973,D:\Biology-AI\data\Task1_Segmentation\images\000973.jpg,D:\Biology-AI\data\Task2_Attributes\images\000973.jpg,True,True,True,
000974,D:\Biology-AI\data\Task1_Segmentation\images\000974.jpg,D:\Biology-AI\data\Task2_Attributes\images\000974.jpg,True,True,True,
000975,D:\Biology-AI\data\Task1_Segmentation\images\000975.jpg,D:\Biology-AI\data\Task2_Attributes\images\000975.jpg,True,True,True,
000976,D:\Biology-AI\data\Task1_Segmentation\images\000976.jpg,D:\Biology-AI\data\Task2_Attributes\images\000976.jpg,True,True,True,
000977,D:\Biology-AI\data\Task1_Segmentation\images\000977.jpg,D:\Biology-AI\data\Task2_Attributes\images\000977.jpg,True,True,True,
000978,D:\Biology-AI\data\Task1_Segmentation\images\000978.jpg,D:\Biology-AI\data\Task2_Attributes\images\000978.jpg,True,True,True,
000979,D:\Biology-AI\data\Task1_Segmentation\images\000979.jpg,D:\Biology-AI\data\Task2_Attributes\images\000979.jpg,True,True,True,
000980,D:\Biology-AI\data\Task1_Segmentation\images\000980.jpg,D:\Biology-AI\data\Task2_Attributes\images\000980.jpg,True,True,True,
000981,D:\Biology-AI\data\Task1_Segmentation\images\000981.jpg,D:\Biology-AI\data\Task2_Attributes\images\000981.jpg,True,True,True,
000982,D:\Biology-AI\data\Task1_Segmentation\images\000982.jpg,D:\Biology-AI\data\Task2_Attributes\images\000982.jpg,True,True,True,
000983,D:\Biology-AI\data\Task1_Segmentation\images\000983.jpg,D:\Biology-AI\data\Task2_Attributes\images\000983.jpg,True,True,True,
000984,D:\Biology-AI\data\Task1_Segmentation\images\000984.jpg,D:\Biology-AI\data\Task2_Attributes\images\000984.jpg,True,True,True,
000985,D:\Biology-AI\data\Task1_Segmentation\images\000985.jpg,D:\Biology-AI\data\Task2_Attributes\images\000985.jpg,True,True,True,
000986,D:\Biology-AI\data\Task1_Segmentation\images\000986.jpg,D:\Biology-AI\data\Task2_Attributes\images\000986.jpg,True,True,True,
000987,D:\Biology-AI\data\Task1_Segmentation\images\000987.jpg,D:\Biology-AI\data\Task2_Attributes\images\000987.jpg,True,True,True,
000988,D:\Biology-AI\data\Task1_Segmentation\images\000988.jpg,D:\Biology-AI\data\Task2_Attributes\images\000988.jpg,True,True,True,
000989,D:\Biology-AI\data\Task1_Segmentation\images\000989.jpg,D:\Biology-AI\data\Task2_Attributes\images\000989.jpg,True,True,True,
000990,D:\Biology-AI\data\Task1_Segmentation\images\000990.jpg,D:\Biology-AI\data\Task2_Attributes\images\000990.jpg,True,True,True,
000991,D:\Biology-AI\data\Task1_Segmentation\images\000991.jpg,D:\Biology-AI\data\Task2_Attributes\images\000991.jpg,True,True,True,
000992,D:\Biology-AI\data\Task1_Segmentation\images\000992.jpg,D:\Biology-AI\data\Task2_Attributes\images\000992.jpg,True,True,True,
000993,D:\Biology-AI\data\Task1_Segmentation\images\000993.jpg,D:\Biology-AI\data\Task2_Attributes\images\000993.jpg,True,True,True,
000994,D:\Biology-AI\data\Task1_Segmentation\images\000994.jpg,D:\Biology-AI\data\Task2_Attributes\images\000994.jpg,True,True,True,
000995,D:\Biology-AI\data\Task1_Segmentation\images\000995.jpg,D:\Biology-AI\data\Task2_Attributes\images\000995.jpg,True,True,True,
000996,D:\Biology-AI\data\Task1_Segmentation\images\000996.jpg,D:\Biology-AI\data\Task2_Attributes\images\000996.jpg,True,True,True,
000997,D:\Biology-AI\data\Task1_Segmentation\images\000997.jpg,D:\Biology-AI\data\Task2_Attributes\images\000997.jpg,True,True,True,
000998,D:\Biology-AI\data\Task1_Segmentation\images\000998.jpg,D:\Biology-AI\data\Task2_Attributes\images\000998.jpg,True,True,True,
000999,D:\Biology-AI\data\Task1_Segmentation\images\000999.jpg,D:\Biology-AI\data\Task2_Attributes\images\000999.jpg,True,True,True,
001000,D:\Biology-AI\data\Task1_Segmentation\images\001000.jpg,D:\Biology-AI\data\Task2_Attributes\images\001000.jpg,True,True,True,
001001,D:\Biology-AI\data\Task1_Segmentation\images\001001.jpg,D:\Biology-AI\data\Task2_Attributes\images\001001.jpg,True,True,True,
001002,D:\Biology-AI\data\Task1_Segmentation\images\001002.jpg,D:\Biology-AI\data\Task2_Attributes\images\001002.jpg,True,True,True,
001003,D:\Biology-AI\data\Task1_Segmentation\images\001003.jpg,D:\Biology-AI\data\Task2_Attributes\images\001003.jpg,True,True,True,
001004,D:\Biology-AI\data\Task1_Segmentation\images\001004.jpg,D:\Biology-AI\data\Task2_Attributes\images\001004.jpg,True,True,True,
001005,D:\Biology-AI\data\Task1_Segmentation\images\001005.jpg,D:\Biology-AI\data\Task2_Attributes\images\001005.jpg,True,True,True,
001006,D:\Biology-AI\data\Task1_Segmentation\images\001006.jpg,D:\Biology-AI\data\Task2_Attributes\images\001006.jpg,True,True,True,
001007,D:\Biology-AI\data\Task1_Segmentation\images\001007.jpg,D:\Biology-AI\data\Task2_Attributes\images\001007.jpg,True,True,True,
001008,D:\Biology-AI\data\Task1_Segmentation\images\001008.jpg,D:\Biology-AI\data\Task2_Attributes\images\001008.jpg,True,True,True,
001009,D:\Biology-AI\data\Task1_Segmentation\images\001009.jpg,D:\Biology-AI\data\Task2_Attributes\images\001009.jpg,True,True,True,
001010,D:\Biology-AI\data\Task1_Segmentation\images\001010.jpg,D:\Biology-AI\data\Task2_Attributes\images\001010.jpg,True,True,True,
001011,D:\Biology-AI\data\Task1_Segmentation\images\001011.jpg,D:\Biology-AI\data\Task2_Attributes\images\001011.jpg,True,True,True,
001012,D:\Biology-AI\data\Task1_Segmentation\images\001012.jpg,D:\Biology-AI\data\Task2_Attributes\images\001012.jpg,True,True,True,
001013,D:\Biology-AI\data\Task1_Segmentation\images\001013.jpg,D:\Biology-AI\data\Task2_Attributes\images\001013.jpg,True,True,True,
001014,D:\Biology-AI\data\Task1_Segmentation\images\001014.jpg,D:\Biology-AI\data\Task2_Attributes\images\001014.jpg,True,True,True,
001015,D:\Biology-AI\data\Task1_Segmentation\images\001015.jpg,D:\Biology-AI\data\Task2_Attributes\images\001015.jpg,True,True,True,
001016,D:\Biology-AI\data\Task1_Segmentation\images\001016.jpg,D:\Biology-AI\data\Task2_Attributes\images\001016.jpg,True,True,True,
001017,D:\Biology-AI\data\Task1_Segmentation\images\001017.jpg,D:\Biology-AI\data\Task2_Attributes\images\001017.jpg,True,True,True,
001018,D:\Biology-AI\data\Task1_Segmentation\images\001018.jpg,D:\Biology-AI\data\Task2_Attributes\images\001018.jpg,True,True,True,
001019,D:\Biology-AI\data\Task1_Segmentation\images\001019.jpg,D:\Biology-AI\data\Task2_Attributes\images\001019.jpg,True,True,True,
001020,D:\Biology-AI\data\Task1_Segmentation\images\001020.jpg,D:\Biology-AI\data\Task2_Attributes\images\001020.jpg,True,True,True,
001021,D:\Biology-AI\data\Task1_Segmentation\images\001021.jpg,D:\Biology-AI\data\Task2_Attributes\images\001021.jpg,True,True,True,
001022,D:\Biology-AI\data\Task1_Segmentation\images\001022.jpg,D:\Biology-AI\data\Task2_Attributes\images\001022.jpg,True,True,True,
001023,D:\Biology-AI\data\Task1_Segmentation\images\001023.jpg,D:\Biology-AI\data\Task2_Attributes\images\001023.jpg,True,True,True,
001024,D:\Biology-AI\data\Task1_Segmentation\images\001024.jpg,D:\Biology-AI\data\Task2_Attributes\images\001024.jpg,True,True,True,
001025,D:\Biology-AI\data\Task1_Segmentation\images\001025.jpg,D:\Biology-AI\data\Task2_Attributes\images\001025.jpg,True,True,True,
001026,D:\Biology-AI\data\Task1_Segmentation\images\001026.jpg,D:\Biology-AI\data\Task2_Attributes\images\001026.jpg,True,True,True,
001027,D:\Biology-AI\data\Task1_Segmentation\images\001027.jpg,D:\Biology-AI\data\Task2_Attributes\images\001027.jpg,True,True,True,
001028,D:\Biology-AI\data\Task1_Segmentation\images\001028.jpg,D:\Biology-AI\data\Task2_Attributes\images\001028.jpg,True,True,True,
001029,D:\Biology-AI\data\Task1_Segmentation\images\001029.jpg,D:\Biology-AI\data\Task2_Attributes\images\001029.jpg,True,True,True,
001030,D:\Biology-AI\data\Task1_Segmentation\images\001030.jpg,D:\Biology-AI\data\Task2_Attributes\images\001030.jpg,True,True,True,
001031,D:\Biology-AI\data\Task1_Segmentation\images\001031.jpg,D:\Biology-AI\data\Task2_Attributes\images\001031.jpg,True,True,True,
001032,D:\Biology-AI\data\Task1_Segmentation\images\001032.jpg,D:\Biology-AI\data\Task2_Attributes\images\001032.jpg,True,True,True,
001033,D:\Biology-AI\data\Task1_Segmentation\images\001033.jpg,D:\Biology-AI\data\Task2_Attributes\images\001033.jpg,True,True,True,
001034,D:\Biology-AI\data\Task1_Segmentation\images\001034.jpg,D:\Biology-AI\data\Task2_Attributes\images\001034.jpg,True,True,True,
001035,D:\Biology-AI\data\Task1_Segmentation\images\001035.jpg,D:\Biology-AI\data\Task2_Attributes\images\001035.jpg,True,True,True,
001036,D:\Biology-AI\data\Task1_Segmentation\images\001036.jpg,D:\Biology-AI\data\Task2_Attributes\images\001036.jpg,True,True,True,
001037,D:\Biology-AI\data\Task1_Segmentation\images\001037.jpg,D:\Biology-AI\data\Task2_Attributes\images\001037.jpg,True,True,True,
001038,D:\Biology-AI\data\Task1_Segmentation\images\001038.jpg,D:\Biology-AI\data\Task2_Attributes\images\001038.jpg,True,True,True,
001039,D:\Biology-AI\data\Task1_Segmentation\images\001039.jpg,D:\Biology-AI\data\Task2_Attributes\images\001039.jpg,True,True,True,
001040,D:\Biology-AI\data\Task1_Segmentation\images\001040.jpg,D:\Biology-AI\data\Task2_Attributes\images\001040.jpg,True,True,True,
001041,D:\Biology-AI\data\Task1_Segmentation\images\001041.jpg,D:\Biology-AI\data\Task2_Attributes\images\001041.jpg,True,True,True,
001042,D:\Biology-AI\data\Task1_Segmentation\images\001042.jpg,D:\Biology-AI\data\Task2_Attributes\images\001042.jpg,True,True,True,
001043,D:\Biology-AI\data\Task1_Segmentation\images\001043.jpg,D:\Biology-AI\data\Task2_Attributes\images\001043.jpg,True,True,True,
001044,D:\Biology-AI\data\Task1_Segmentation\images\001044.jpg,D:\Biology-AI\data\Task2_Attributes\images\001044.jpg,True,True,True,
001045,D:\Biology-AI\data\Task1_Segmentation\images\001045.jpg,D:\Biology-AI\data\Task2_Attributes\images\001045.jpg,True,True,True,
001046,D:\Biology-AI\data\Task1_Segmentation\images\001046.jpg,D:\Biology-AI\data\Task2_Attributes\images\001046.jpg,True,True,True,
001047,D:\Biology-AI\data\Task1_Segmentation\images\001047.jpg,D:\Biology-AI\data\Task2_Attributes\images\001047.jpg,True,True,True,
001048,D:\Biology-AI\data\Task1_Segmentation\images\001048.jpg,D:\Biology-AI\data\Task2_Attributes\images\001048.jpg,True,True,True,
001049,D:\Biology-AI\data\Task1_Segmentation\images\001049.jpg,D:\Biology-AI\data\Task2_Attributes\images\001049.jpg,True,True,True,
001050,D:\Biology-AI\data\Task1_Segmentation\images\001050.jpg,D:\Biology-AI\data\Task2_Attributes\images\001050.jpg,True,True,True,
001051,D:\Biology-AI\data\Task1_Segmentation\images\001051.jpg,D:\Biology-AI\data\Task2_Attributes\images\001051.jpg,True,True,True,
001052,D:\Biology-AI\data\Task1_Segmentation\images\001052.jpg,D:\Biology-AI\data\Task2_Attributes\images\001052.jpg,True,True,True,
001053,D:\Biology-AI\data\Task1_Segmentation\images\001053.jpg,D:\Biology-AI\data\Task2_Attributes\images\001053.jpg,True,True,True,
001054,D:\Biology-AI\data\Task1_Segmentation\images\001054.jpg,D:\Biology-AI\data\Task2_Attributes\images\001054.jpg,True,True,True,
001055,D:\Biology-AI\data\Task1_Segmentation\images\001055.jpg,D:\Biology-AI\data\Task2_Attributes\images\001055.jpg,True,True,True,
001056,D:\Biology-AI\data\Task1_Segmentation\images\001056.jpg,D:\Biology-AI\data\Task2_Attributes\images\001056.jpg,True,True,True,
001057,D:\Biology-AI\data\Task1_Segmentation\images\001057.jpg,D:\Biology-AI\data\Task2_Attributes\images\001057.jpg,True,True,True,
001058,D:\Biology-AI\data\Task1_Segmentation\images\001058.jpg,D:\Biology-AI\data\Task2_Attributes\images\001058.jpg,True,True,True,
001059,D:\Biology-AI\data\Task1_Segmentation\images\001059.jpg,D:\Biology-AI\data\Task2_Attributes\images\001059.jpg,True,True,True,
001060,D:\Biology-AI\data\Task1_Segmentation\images\001060.jpg,D:\Biology-AI\data\Task2_Attributes\images\001060.jpg,True,True,True,
001061,D:\Biology-AI\data\Task1_Segmentation\images\001061.jpg,D:\Biology-AI\data\Task2_Attributes\images\001061.jpg,True,True,True,
001062,D:\Biology-AI\data\Task1_Segmentation\images\001062.jpg,D:\Biology-AI\data\Task2_Attributes\images\001062.jpg,True,True,True,
001063,D:\Biology-AI\data\Task1_Segmentation\images\001063.jpg,D:\Biology-AI\data\Task2_Attributes\images\001063.jpg,True,True,True,
001064,D:\Biology-AI\data\Task1_Segmentation\images\001064.jpg,D:\Biology-AI\data\Task2_Attributes\images\001064.jpg,True,True,True,
001065,D:\Biology-AI\data\Task1_Segmentation\images\001065.jpg,D:\Biology-AI\data\Task2_Attributes\images\001065.jpg,True,True,True,
