dataset,file_path,readable,format,mode,mode_is_rgb,width,height,pixel_min,pixel_max,pixel_mean,pixel_std,all_black,all_white,near_uniform,error
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001139.jpg,True,JPEG,RGB,True,640,480,0.0,251.0,125.51935577392578,44.77384948730469,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001140.jpg,True,JPEG,RGB,True,640,480,0.0,242.0,146.81484985351562,47.727718353271484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001141.jpg,True,JPEG,RGB,True,6648,4439,0.0,255.0,163.4923858642578,47.69602584838867,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001142.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,164.18130493164062,52.41474151611328,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001143.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,162.00062561035156,15.872750282287598,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001144.jpg,True,JPEG,RGB,True,640,480,0.0,234.0,128.1141815185547,46.2336540222168,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001145.jpg,True,JPEG,RGB,True,3072,2304,15.0,231.0,166.4022674560547,29.700441360473633,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001146.jpg,True,JPEG,RGB,True,3072,2304,25.0,244.0,175.61827087402344,32.1232795715332,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001147.jpg,True,JPEG,RGB,True,6602,4401,0.0,255.0,164.3823699951172,49.670780181884766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001148.jpg,True,JPEG,RGB,True,640,480,0.0,231.0,66.62617492675781,68.5418472290039,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001149.jpg,True,JPEG,RGB,True,6600,4401,0.0,255.0,134.78330993652344,35.96974182128906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001150.jpg,True,JPEG,RGB,True,1024,768,13.0,255.0,197.7151641845703,37.999210357666016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001151.jpg,True,JPEG,RGB,True,1024,768,0.0,251.0,191.44325256347656,31.563922882080078,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001152.jpg,True,JPEG,RGB,True,4288,2848,9.0,249.0,138.1764678955078,26.884578704833984,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001153.jpg,True,JPEG,RGB,True,3072,2304,49.0,255.0,206.80718994140625,25.720151901245117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001154.jpg,True,JPEG,RGB,True,1024,768,0.0,234.0,188.07293701171875,22.28730010986328,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001155.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,130.0330810546875,66.32837677001953,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001156.jpg,True,JPEG,RGB,True,3008,2000,7.0,250.0,123.91083526611328,16.69354248046875,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001157.jpg,True,JPEG,RGB,True,4288,2848,0.0,253.0,168.48065185546875,45.24836349487305,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001158.jpg,True,JPEG,RGB,True,640,480,0.0,252.0,147.70347595214844,50.12018966674805,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001159.jpg,True,JPEG,RGB,True,4288,2848,10.0,255.0,180.35292053222656,23.105504989624023,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001160.jpg,True,JPEG,RGB,True,919,802,7.0,197.0,152.74501037597656,45.42726135253906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001161.jpg,True,JPEG,RGB,True,1024,768,0.0,253.0,152.2189178466797,62.57310104370117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001162.jpg,True,JPEG,RGB,True,6622,4441,0.0,255.0,144.24591064453125,41.568302154541016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001163.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,137.9092559814453,26.09947967529297,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001164.jpg,True,JPEG,RGB,True,640,480,0.0,247.0,119.63440704345703,50.648353576660156,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001165.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,151.04684448242188,47.92914962768555,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001166.jpg,True,JPEG,RGB,True,3008,2000,3.0,242.0,127.21025848388672,26.608217239379883,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001167.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,171.8882598876953,43.80622863769531,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001168.jpg,True,JPEG,RGB,True,1024,768,0.0,223.0,173.1896209716797,27.74135398864746,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001169.jpg,True,JPEG,RGB,True,6642,4440,0.0,255.0,145.40744018554688,56.33768844604492,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001170.jpg,True,JPEG,RGB,True,2592,1936,4.0,255.0,165.13294982910156,31.977062225341797,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001171.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,133.10150146484375,53.73040008544922,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001172.jpg,True,JPEG,RGB,True,6681,4422,0.0,255.0,172.3438262939453,52.234107971191406,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001173.jpg,True,JPEG,RGB,True,6708,4439,0.0,255.0,160.8531036376953,64.73231506347656,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001174.jpg,True,JPEG,RGB,True,6648,4479,0.0,255.0,152.17221069335938,59.25855255126953,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001175.jpg,True,JPEG,RGB,True,3008,2000,3.0,255.0,122.29185485839844,25.156274795532227,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001176.jpg,True,JPEG,RGB,True,1024,768,0.0,235.0,102.91262817382812,75.93819427490234,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001177.jpg,True,JPEG,RGB,True,1024,768,73.0,255.0,209.93438720703125,23.028539657592773,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001178.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,181.9093780517578,47.96320724487305,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001179.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,169.32806396484375,61.45136642456055,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001180.jpg,True,JPEG,RGB,True,1024,768,29.0,255.0,189.87701416015625,50.01368713378906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001181.jpg,True,JPEG,RGB,True,4288,2848,1.0,255.0,150.51968383789062,45.181392669677734,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001182.jpg,True,JPEG,RGB,True,1024,768,21.0,242.0,148.01239013671875,28.160261154174805,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001183.jpg,True,JPEG,RGB,True,1751,1524,0.0,249.0,135.34384155273438,54.373287200927734,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001184.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,128.5850372314453,52.01905059814453,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001185.jpg,True,JPEG,RGB,True,640,480,0.0,243.0,143.07835388183594,41.924495697021484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001186.jpg,True,JPEG,RGB,True,3072,2304,11.0,217.0,126.90140533447266,33.71839904785156,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001187.jpg,True,JPEG,RGB,True,1024,768,0.0,252.0,204.3273162841797,48.28693771362305,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001188.jpg,True,JPEG,RGB,True,4288,2848,8.0,255.0,164.363037109375,43.83123779296875,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001189.jpg,True,JPEG,RGB,True,1024,768,0.0,234.0,165.80450439453125,26.65250015258789,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001190.jpg,True,JPEG,RGB,True,4288,2848,13.0,255.0,129.33705139160156,45.35792541503906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001191.jpg,True,JPEG,RGB,True,4288,2848,13.0,230.0,141.87037658691406,27.61676025390625,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001192.jpg,True,JPEG,RGB,True,3872,2592,14.0,255.0,198.5236053466797,19.310691833496094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001193.jpg,True,JPEG,RGB,True,640,480,0.0,247.0,157.87693786621094,43.77412796020508,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001194.jpg,True,JPEG,RGB,True,3872,2592,16.0,255.0,173.5417938232422,30.175554275512695,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001195.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,170.26788330078125,59.65805435180664,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001196.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,160.9405975341797,63.78845977783203,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001197.jpg,True,JPEG,RGB,True,640,480,0.0,223.0,120.64669036865234,39.89674377441406,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001198.jpg,True,JPEG,RGB,True,1024,768,65.0,235.0,164.0638885498047,18.727258682250977,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001199.jpg,True,JPEG,RGB,True,640,480,0.0,212.0,86.2833023071289,45.95735549926758,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001200.jpg,True,JPEG,RGB,True,6642,4422,0.0,255.0,114.11791229248047,59.9763069152832,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001201.jpg,True,JPEG,RGB,True,640,480,0.0,248.0,139.79208374023438,42.24131393432617,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001202.jpg,True,JPEG,RGB,True,640,480,0.0,243.0,149.81881713867188,40.94825744628906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001203.jpg,True,JPEG,RGB,True,2048,1536,0.0,255.0,168.63026428222656,33.954193115234375,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001204.jpg,True,JPEG,RGB,True,4288,2848,12.0,251.0,157.0517578125,29.188753128051758,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001205.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,188.935302734375,49.48762512207031,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001206.jpg,True,JPEG,RGB,True,1024,768,29.0,234.0,194.73504638671875,28.71145248413086,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001207.jpg,True,JPEG,RGB,True,919,802,8.0,204.0,163.2344207763672,30.441577911376953,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001208.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,134.64036560058594,54.93328094482422,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001209.jpg,True,JPEG,RGB,True,1024,768,17.0,235.0,168.45489501953125,35.31678009033203,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001210.jpg,True,JPEG,RGB,True,3008,2000,2.0,223.0,142.8719482421875,17.19969940185547,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001211.jpg,True,JPEG,RGB,True,4288,2848,3.0,251.0,126.38487243652344,12.108234405517578,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001212.jpg,True,JPEG,RGB,True,3872,2592,5.0,215.0,142.89453125,23.112699508666992,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001213.jpg,True,JPEG,RGB,True,1024,768,54.0,255.0,223.94268798828125,34.60661315917969,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001214.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,141.887939453125,70.46066284179688,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001215.jpg,True,JPEG,RGB,True,640,480,0.0,222.0,124.31945037841797,48.06940841674805,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001216.jpg,True,JPEG,RGB,True,1024,768,0.0,244.0,118.82069396972656,79.92597961425781,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001217.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,149.87754821777344,62.048099517822266,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001218.jpg,True,JPEG,RGB,True,3872,2592,10.0,255.0,164.71104431152344,25.600526809692383,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001219.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,124.72127532958984,30.426639556884766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001220.jpg,True,JPEG,RGB,True,1024,768,3.0,255.0,198.8578643798828,36.331382751464844,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001221.jpg,True,JPEG,RGB,True,3008,2000,4.0,255.0,162.533447265625,21.344314575195312,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001222.jpg,True,JPEG,RGB,True,3008,2000,0.0,248.0,115.52913665771484,25.22614097595215,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001223.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,174.80995178222656,31.67180061340332,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001224.jpg,True,JPEG,RGB,True,2304,3072,9.0,255.0,143.51193237304688,25.639583587646484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001225.jpg,True,JPEG,RGB,True,3008,2000,19.0,255.0,183.2485809326172,24.41567039489746,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001226.jpg,True,JPEG,RGB,True,6708,4439,0.0,255.0,183.0115966796875,45.33066177368164,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001227.jpg,True,JPEG,RGB,True,4288,2848,6.0,203.0,131.69332885742188,25.53261947631836,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001228.jpg,True,JPEG,RGB,True,3072,2304,0.0,239.0,178.5523223876953,23.646446228027344,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001229.jpg,True,JPEG,RGB,True,2048,1536,0.0,255.0,156.0269317626953,49.93065643310547,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001230.jpg,True,JPEG,RGB,True,2592,3872,14.0,187.0,147.7736053466797,16.59973907470703,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001231.jpg,True,JPEG,RGB,True,2272,1704,0.0,255.0,148.2356719970703,66.55352020263672,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001232.jpg,True,JPEG,RGB,True,3872,2592,51.0,255.0,176.71043395996094,14.01984691619873,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001233.jpg,True,JPEG,RGB,True,1024,768,2.0,238.0,163.88101196289062,45.511837005615234,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001234.jpg,True,JPEG,RGB,True,1024,768,30.0,235.0,184.00416564941406,24.28413200378418,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001235.jpg,True,JPEG,RGB,True,6608,4399,0.0,255.0,144.61752319335938,57.98671340942383,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001236.jpg,True,JPEG,RGB,True,3072,2304,5.0,230.0,142.2808380126953,44.810184478759766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001237.jpg,True,JPEG,RGB,True,2592,1936,4.0,255.0,167.02850341796875,27.863115310668945,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001238.jpg,True,JPEG,RGB,True,1024,768,8.0,223.0,158.35580444335938,36.623634338378906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001239.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,159.67926025390625,50.04724884033203,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001240.jpg,True,JPEG,RGB,True,640,480,0.0,253.0,156.01210021972656,43.92254638671875,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001241.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,133.00115966796875,36.79302978515625,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001242.jpg,True,JPEG,RGB,True,2592,1936,0.0,239.0,154.69448852539062,34.412601470947266,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001243.jpg,True,JPEG,RGB,True,640,480,0.0,240.0,139.5078125,50.48992156982422,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001244.jpg,True,JPEG,RGB,True,1024,768,15.0,255.0,194.36683654785156,31.46328353881836,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001245.jpg,True,JPEG,RGB,True,6688,4459,0.0,255.0,152.77468872070312,40.00883865356445,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001246.jpg,True,JPEG,RGB,True,3008,2000,18.0,255.0,179.13983154296875,24.093143463134766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001247.jpg,True,JPEG,RGB,True,2048,1536,0.0,254.0,166.65573120117188,45.90398406982422,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001248.jpg,True,JPEG,RGB,True,6668,4459,0.0,255.0,190.52590942382812,47.92661666870117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001249.jpg,True,JPEG,RGB,True,3008,2000,16.0,243.0,158.73321533203125,18.667089462280273,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\001250.jpg,True,JPEG,RGB,True,824,719,23.0,241.0,143.25376892089844,40.228729248046875,False,False,False,
