image_id,task1_image_path,task1_mask_path,pigment_network_mask,negative_network_mask,streaks_mask,milia_like_cysts_mask,globules_mask
000391,Task1_Segmentation/images/000391.jpg,Task1_Segmentation/masks/000391_segmentation.png,Task2_Attributes/masks/pigment_network/000391_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000391_attribute_negative_network.png,Task2_Attributes/masks/streaks/000391_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000391_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000391_attribute_globules.png
000392,Task1_Segmentation/images/000392.jpg,Task1_Segmentation/masks/000392_segmentation.png,Task2_Attributes/masks/pigment_network/000392_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000392_attribute_negative_network.png,Task2_Attributes/masks/streaks/000392_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000392_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000392_attribute_globules.png
000393,Task1_Segmentation/images/000393.jpg,Task1_Segmentation/masks/000393_segmentation.png,Task2_Attributes/masks/pigment_network/000393_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000393_attribute_negative_network.png,Task2_Attributes/masks/streaks/000393_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000393_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000393_attribute_globules.png
000394,Task1_Segmentation/images/000394.jpg,Task1_Segmentation/masks/000394_segmentation.png,Task2_Attributes/masks/pigment_network/000394_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000394_attribute_negative_network.png,Task2_Attributes/masks/streaks/000394_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000394_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000394_attribute_globules.png
000395,Task1_Segmentation/images/000395.jpg,Task1_Segmentation/masks/000395_segmentation.png,Task2_Attributes/masks/pigment_network/000395_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000395_attribute_negative_network.png,Task2_Attributes/masks/streaks/000395_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000395_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000395_attribute_globules.png
000396,Task1_Segmentation/images/000396.jpg,Task1_Segmentation/masks/000396_segmentation.png,Task2_Attributes/masks/pigment_network/000396_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000396_attribute_negative_network.png,Task2_Attributes/masks/streaks/000396_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000396_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000396_attribute_globules.png
000397,Task1_Segmentation/images/000397.jpg,Task1_Segmentation/masks/000397_segmentation.png,Task2_Attributes/masks/pigment_network/000397_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000397_attribute_negative_network.png,Task2_Attributes/masks/streaks/000397_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000397_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000397_attribute_globules.png
000398,Task1_Segmentation/images/000398.jpg,Task1_Segmentation/masks/000398_segmentation.png,Task2_Attributes/masks/pigment_network/000398_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000398_attribute_negative_network.png,Task2_Attributes/masks/streaks/000398_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000398_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000398_attribute_globules.png
000399,Task1_Segmentation/images/000399.jpg,Task1_Segmentation/masks/000399_segmentation.png,Task2_Attributes/masks/pigment_network/000399_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000399_attribute_negative_network.png,Task2_Attributes/masks/streaks/000399_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000399_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000399_attribute_globules.png
000400,Task1_Segmentation/images/000400.jpg,Task1_Segmentation/masks/000400_segmentation.png,Task2_Attributes/masks/pigment_network/000400_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000400_attribute_negative_network.png,Task2_Attributes/masks/streaks/000400_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000400_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000400_attribute_globules.png
000401,Task1_Segmentation/images/000401.jpg,Task1_Segmentation/masks/000401_segmentation.png,Task2_Attributes/masks/pigment_network/000401_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000401_attribute_negative_network.png,Task2_Attributes/masks/streaks/000401_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000401_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000401_attribute_globules.png
000402,Task1_Segmentation/images/000402.jpg,Task1_Segmentation/masks/000402_segmentation.png,Task2_Attributes/masks/pigment_network/000402_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000402_attribute_negative_network.png,Task2_Attributes/masks/streaks/000402_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000402_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000402_attribute_globules.png
000403,Task1_Segmentation/images/000403.jpg,Task1_Segmentation/masks/000403_segmentation.png,Task2_Attributes/masks/pigment_network/000403_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000403_attribute_negative_network.png,Task2_Attributes/masks/streaks/000403_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000403_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000403_attribute_globules.png
000404,Task1_Segmentation/images/000404.jpg,Task1_Segmentation/masks/000404_segmentation.png,Task2_Attributes/masks/pigment_network/000404_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000404_attribute_negative_network.png,Task2_Attributes/masks/streaks/000404_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000404_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000404_attribute_globules.png
000405,Task1_Segmentation/images/000405.jpg,Task1_Segmentation/masks/000405_segmentation.png,Task2_Attributes/masks/pigment_network/000405_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000405_attribute_negative_network.png,Task2_Attributes/masks/streaks/000405_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000405_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000405_attribute_globules.png
000406,Task1_Segmentation/images/000406.jpg,Task1_Segmentation/masks/000406_segmentation.png,Task2_Attributes/masks/pigment_network/000406_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000406_attribute_negative_network.png,Task2_Attributes/masks/streaks/000406_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000406_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000406_attribute_globules.png
000407,Task1_Segmentation/images/000407.jpg,Task1_Segmentation/masks/000407_segmentation.png,Task2_Attributes/masks/pigment_network/000407_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000407_attribute_negative_network.png,Task2_Attributes/masks/streaks/000407_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000407_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000407_attribute_globules.png
000408,Task1_Segmentation/images/000408.jpg,Task1_Segmentation/masks/000408_segmentation.png,Task2_Attributes/masks/pigment_network/000408_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000408_attribute_negative_network.png,Task2_Attributes/masks/streaks/000408_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000408_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000408_attribute_globules.png
000409,Task1_Segmentation/images/000409.jpg,Task1_Segmentation/masks/000409_segmentation.png,Task2_Attributes/masks/pigment_network/000409_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000409_attribute_negative_network.png,Task2_Attributes/masks/streaks/000409_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000409_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000409_attribute_globules.png
000410,Task1_Segmentation/images/000410.jpg,Task1_Segmentation/masks/000410_segmentation.png,Task2_Attributes/masks/pigment_network/000410_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000410_attribute_negative_network.png,Task2_Attributes/masks/streaks/000410_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000410_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000410_attribute_globules.png
000411,Task1_Segmentation/images/000411.jpg,Task1_Segmentation/masks/000411_segmentation.png,Task2_Attributes/masks/pigment_network/000411_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000411_attribute_negative_network.png,Task2_Attributes/masks/streaks/000411_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000411_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000411_attribute_globules.png
000412,Task1_Segmentation/images/000412.jpg,Task1_Segmentation/masks/000412_segmentation.png,Task2_Attributes/masks/pigment_network/000412_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000412_attribute_negative_network.png,Task2_Attributes/masks/streaks/000412_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000412_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000412_attribute_globules.png
000413,Task1_Segmentation/images/000413.jpg,Task1_Segmentation/masks/000413_segmentation.png,Task2_Attributes/masks/pigment_network/000413_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000413_attribute_negative_network.png,Task2_Attributes/masks/streaks/000413_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000413_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000413_attribute_globules.png
000414,Task1_Segmentation/images/000414.jpg,Task1_Segmentation/masks/000414_segmentation.png,Task2_Attributes/masks/pigment_network/000414_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000414_attribute_negative_network.png,Task2_Attributes/masks/streaks/000414_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000414_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000414_attribute_globules.png
000415,Task1_Segmentation/images/000415.jpg,Task1_Segmentation/masks/000415_segmentation.png,Task2_Attributes/masks/pigment_network/000415_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000415_attribute_negative_network.png,Task2_Attributes/masks/streaks/000415_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000415_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000415_attribute_globules.png
000416,Task1_Segmentation/images/000416.jpg,Task1_Segmentation/masks/000416_segmentation.png,Task2_Attributes/masks/pigment_network/000416_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000416_attribute_negative_network.png,Task2_Attributes/masks/streaks/000416_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000416_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000416_attribute_globules.png
000417,Task1_Segmentation/images/000417.jpg,Task1_Segmentation/masks/000417_segmentation.png,Task2_Attributes/masks/pigment_network/000417_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000417_attribute_negative_network.png,Task2_Attributes/masks/streaks/000417_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000417_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000417_attribute_globules.png
000418,Task1_Segmentation/images/000418.jpg,Task1_Segmentation/masks/000418_segmentation.png,Task2_Attributes/masks/pigment_network/000418_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000418_attribute_negative_network.png,Task2_Attributes/masks/streaks/000418_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000418_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000418_attribute_globules.png
000419,Task1_Segmentation/images/000419.jpg,Task1_Segmentation/masks/000419_segmentation.png,Task2_Attributes/masks/pigment_network/000419_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000419_attribute_negative_network.png,Task2_Attributes/masks/streaks/000419_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000419_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000419_attribute_globules.png
000420,Task1_Segmentation/images/000420.jpg,Task1_Segmentation/masks/000420_segmentation.png,Task2_Attributes/masks/pigment_network/000420_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000420_attribute_negative_network.png,Task2_Attributes/masks/streaks/000420_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000420_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000420_attribute_globules.png
000421,Task1_Segmentation/images/000421.jpg,Task1_Segmentation/masks/000421_segmentation.png,Task2_Attributes/masks/pigment_network/000421_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000421_attribute_negative_network.png,Task2_Attributes/masks/streaks/000421_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000421_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000421_attribute_globules.png
000422,Task1_Segmentation/images/000422.jpg,Task1_Segmentation/masks/000422_segmentation.png,Task2_Attributes/masks/pigment_network/000422_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000422_attribute_negative_network.png,Task2_Attributes/masks/streaks/000422_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000422_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000422_attribute_globules.png
000423,Task1_Segmentation/images/000423.jpg,Task1_Segmentation/masks/000423_segmentation.png,Task2_Attributes/masks/pigment_network/000423_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000423_attribute_negative_network.png,Task2_Attributes/masks/streaks/000423_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000423_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000423_attribute_globules.png
